Submit_ID,Brand_Reg,Model_No,Family Name,N-Reg_Date,N-Grandfather-Date,Reg_No,SoldIn,Country,Prod_conf,nov,pno,Apply_type_for,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Input voltage (V) Max,Input voltage (V) Min,Output voltage (V) Min
73230,dongguan Jiayi,AV35-045-010T,,2013-07-23,,ZPS0077,New Zealand,China,AC-DC,5.0,0.45,High Efficiency 2008 (Mark IV),Approved,2113-07-23,,Class 1,Unavailable,,,240.0,230.0,5.0
73279,Sanger,SG-DCCH001A(B)-1,Travel Charger,2013-08-26,,ZPS0082,New Zealand,China,AC-DC,8.4,4.62,High Efficiency 2008 (Mark V),Approved,2113-08-26,,Class 1,Available,,,240.0,100.0,8.4
73279,Sanger,Travel Charger,Travel Charger,2013-08-26,,ZPS0082,New Zealand,China,AC-DC,8.4,4.62,High Efficiency 2008 (Mark V),Approved,2113-08-26,,Class 1,Available,,,240.0,100.0,8.4
73347,AMTC,DC12030014A,,2016-06-30,,ZPS0114,New Zealand,China,AC-DC,12.0,36.0,High Efficiency 2008 (Mark IV),Approved,2116-06-30,,,Available,http://www.szsunup.cn/en/home,http://www.szmtc.com.cn,240.0,100.0,12.0
73622,Chuangzhou Sanhuan,SH12V400,,2013-07-25,,ZPS0078,New Zealand,China,AC-DC,15.0,6.0,MEPS 2008 (Mark III),Approved,2113-07-25,,Class 1,Unavailable,,,240.0,230.0,15.0
73624,Chuangzhou Sanhuan,SH18V400,,2013-07-26,,ZPS0079,New Zealand,China,AC-DC,23.0,9.2,MEPS 2008 (Mark III),Approved,2113-07-26,,Class 1,Unavailable,,,240.0,230.0,23.0
73943,TAMI Trading Co Ltd,EI-48 series,,2013-08-08,,ZPS0081,New Zealand,China,AC-AC,24.0,22.0,MEPS 2008 (Mark III),Approved,2113-08-08,,Class 3,Unavailable,,,240.0,230.0,24.0
76163,"ShenZhen SOY Technology Co., Ltd",SUN-1200200 B4,,2013-10-11,,ZPS0083,New Zealand,China,AC-DC,12.0,24.0,High Efficiency 2008 (Mark V),Approved,2113-10-11,,Class 1,Unavailable,,,240.0,100.0,12.0
76932,DYS,DYS602-180360-13420D,,2014-07-03,,ZPS0089,New Zealand,China,AC-DC,18.0,64.8,High Efficiency 2008 (Mark V),Approved,2114-07-03,,Class 1,Unavailable,http://www.dys-cn.com/,http://www.dys-cn.com/,240.0,100.0,18.0
77664,Ten Pao,S005IS1200025-TPR,,2013-12-12,,ZPS0084,"Fiji,New Zealand",China,AC-DC,12.0,3.0,High Efficiency 2008 (Mark V),Approved,2113-12-12,,Class 1,Unavailable,,,240.0,230.0,12.0
78007,TOSHIBA,PA5177E-1AC3,"PA5177E-1AC3, PA5177U-1ACA",2014-01-10,,APS1138,"Australia,Fiji,New Zealand",China,AC-DC,19.0,45.0,High Efficiency 2008 (Mark V),Approved,2019-01-10,,Class 2,Unavailable,,,240.0,100.0,19.0
78007,TOSHIBA,"PA5177E-1AC3, PA5177U-1ACA","PA5177E-1AC3, PA5177U-1ACA",2014-01-10,,APS1138,"Australia,Fiji,New Zealand",China,AC-DC,19.0,45.0,High Efficiency 2008 (Mark V),Approved,2019-01-10,,Class 2,Unavailable,,,240.0,100.0,19.0
78007,TOSHIBA,PA5177U-1ACA,"PA5177E-1AC3, PA5177U-1ACA",2014-01-10,,APS1138,"Australia,Fiji,New Zealand",China,AC-DC,19.0,45.0,High Efficiency 2008 (Mark V),Approved,2019-01-10,,Class 2,Unavailable,,,240.0,100.0,19.0
78652,TOSHIBA,PA5180E-1AC3,,2014-02-15,,APS1286,"Australia,Fiji,New Zealand",China,AC-DC,19.0,90.06,High Efficiency 2008 (Mark V),Approved,2019-02-15,,Class 1,Unavailable,,,240.0,100.0,19.0
78794,TOSHIBA,PA5178E -1AC3,,2014-02-19,,APS1294,"Australia,Fiji,New Zealand",China,AC-DC,19.0,64.98,High Efficiency 2008 (Mark V),Approved,2019-02-19,,Class 1,Unavailable,,,240.0,100.0,19.0
78923,TOSHIBA,PA5178U -1ACA,,2014-02-20,,APS1314,"Australia,Fiji,New Zealand",China,AC-DC,19.0,64.98,High Efficiency 2008 (Mark V),Approved,2019-02-20,,Class 1,Unavailable,,,240.0,100.0,19.0
79024,TOSHIBA,PA5179U-1ACA,,2014-02-20,,APS1306,"Australia,Fiji,New Zealand",China,AC-DC,19.0,75.05,High Efficiency 2008 (Mark V),Approved,2019-02-20,,Class 1,Unavailable,,,240.0,100.0,19.0
79025,TOSHIBA,PA5177E -1AC3,,2014-02-19,,APS1293,"Australia,Fiji,New Zealand",China,AC-DC,19.0,45.03,High Efficiency 2014 (Mark VI),Approved,2019-02-19,,Class 1,Available,,,240.0,100.0,19.0
79026,TOSHIBA,PA5177U -1ACA,,2014-02-20,,APS1305,"Australia,Fiji,New Zealand",China,AC-DC,19.0,45.03,High Efficiency 2014 (Mark VI),Approved,2019-02-20,,Class 1,Available,,,240.0,100.0,19.0
79054,TOSHIBA,PA5181E -1AC3,,2014-02-20,,APS1303,"Australia,Fiji,New Zealand",China,AC-DC,19.0,120.08,High Efficiency 2008 (Mark V),Approved,2019-02-20,,Class 1,Unavailable,,,240.0,100.0,19.0
79056,TOSHIBA,PA5181U -1ACA,,2014-02-20,,APS1302,"Australia,Fiji,New Zealand",China,AC-DC,19.0,120.08,High Efficiency 2014 (Mark VI),Approved,2019-02-20,,Class 1,Available,,,240.0,100.0,19.0
79965,Globtek Inc.,GT-43004P15024-T3,,2017-09-11,,APS5611,"Australia,Fiji,New Zealand",China,AC-DC,24.0,150.0,High Efficiency 2008 (Mark V),Approved,2022-09-11,,Class 1,Available,,http://www.globtek.com,240.0,100.0,24.0
79983,Globtek Inc.,GT-46181-1812-T3,,2016-05-17,,APS4067,"Australia,Fiji,New Zealand",China,AC-DC,12.0,18.0,High Efficiency 2014 (Mark VI),Approved,2021-05-17,,Class 1,Available,,http://www.globtek.com,240.0,100.0,12.0
81118,MLF,MLF-A00150901500FA0041,,2014-06-03,,ZPS0086,"Fiji,New Zealand",China,AC-DC,0.0,13.92,High Efficiency 2008 (Mark V),Approved,2114-06-03,,Class 1,Available,,,240.0,100.0,0.0
81747,MLF,MLF-A00451802000D0132,,2014-06-16,,ZPS0087,"Australia,Fiji,New Zealand",China,AC-DC,18.0,9.035,High Efficiency 2008 (Mark V),Approved,2114-06-16,,Class 1,Available,,,240.0,100.0,18.0
81827,OMP,M4411,,2014-06-24,,ZPS0088,New Zealand,China,AC-DC,5.0,10.5,High Efficiency 2008 (Mark V),Approved,2114-06-24,,Class 1,Unavailable,http://www.tonghuapower.com/,,240.0,230.0,5.0
82108,Haifeng,HFSP 150-800,,2014-07-15,,ZPS0090,"Australia,New Zealand",China,AC-DC,15.0,12.0,High Efficiency 2008 (Mark IV),Approved,2114-07-15,,Class 1,Available,,,240.0,100.0,15.0
83142,Jiedong Electron Factory,JDA0301052000SAA,,2014-08-03,,ZPS0091,"Fiji,New Zealand",China,AC-DC,0.0,5.62,High Efficiency 2008 (Mark V),Approved,2114-08-03,,Class 1,Available,,,240.0,100.0,0.0
83978,DNS,AC0665B,,2016-01-21,,ZPS0109,New Zealand,China,AC-DC,5.0,17.0,High Efficiency 2008 (Mark IV),Approved,2116-01-21,,Class 1,Available,,,240.0,100.0,5.0
83983,"Dan Yang Ming An Electrical Appliance Co.,Ltd",MAI-1200417,,2014-09-16,,ZPS0092,New Zealand,China,AC-AC,12.0,5.16,High Efficiency 2008 (Mark IV),Approved,2114-09-16,,Class 3,Available,,,240.0,230.0,12.0
84184,Yealink,"OH-1024, YLPS1202000","OH-1024, YLPS1202000",2016-01-12,,APS3538,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2008 (Mark V),Approved,2021-01-12,,Class 1,Available,,,240.0,100.0,12.0
84184,Yealink,YLPS1202000A-AU,"OH-1024, YLPS1202000",2016-01-12,,APS3538,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2008 (Mark V),Approved,2021-01-12,,Class 1,Available,,,240.0,100.0,12.0
84184,Oriental Hero ELE.FTY.,OH-1024A1202000U1,"OH-1024, YLPS1202000",2016-01-12,,APS3538,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2008 (Mark V),Approved,2021-01-12,,Class 1,Available,,,240.0,100.0,12.0
84184,Oriental Hero ELE.FTY.,OH-1024E1202000U1,"OH-1024, YLPS1202000",2016-01-12,,APS3538,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2008 (Mark V),Approved,2021-01-12,,Class 1,Available,,,240.0,100.0,12.0
84184,Oriental Hero ELE.FTY.,OH-1024F1202000U1-SAA,"OH-1024, YLPS1202000",2016-01-12,,APS3538,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2008 (Mark V),Approved,2021-01-12,,Class 1,Available,,,240.0,100.0,12.0
84184,Oriental Hero ELE.FTY.,"OH-1024, YLPS1202000","OH-1024, YLPS1202000",2016-01-12,,APS3538,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2008 (Mark V),Approved,2021-01-12,,Class 1,Available,,,240.0,100.0,12.0
84380,DOSS,SM905,,,,,Australia,China,AC-DC,9.0,4.5,High Efficiency 2008 (Mark V),Approved,,,Class 1,Available,,http://www.doss.com.au/,240.0,100.0,9.0
84578,Huoniu,HNA050100A,,,,APS2000,"Australia,New Zealand",China,AC-DC,0.0,5.0,High Efficiency 2008 (Mark V),Approved,,,Class 1,Unavailable,,,240.0,100.0,0.0
84737,KCS,SDL5445AUK-2.1A,,2014-09-30,,ZPS0093,New Zealand,China,AC-DC,5.0,10.5,High Efficiency 2008 (Mark V),Approved,2114-09-30,,Class 1,Available,,http://www.kcsi.co.nz/,240.0,100.0,5.0
85121,Globtek Inc.,GT-41062-1812-T3,,2016-05-03,,APS3992,"Australia,Fiji,New Zealand",China,AC-DC,12.0,17.6,High Efficiency 2008 (Mark IV),Approved,2021-05-03,,Class 1,Available,,http://www.globtek.com,240.0,100.0,12.0
85540,External Power Supply,GP-LT240V0100(AU),,2014-11-04,,ZPS0094,"Australia,New Zealand",China,AC-DC,24.0,2.393,High Efficiency 2008 (Mark IV),Approved,2114-11-04,,Class 1,Unavailable,,,240.0,0.0,24.0
86092,H,HW828,,2016-01-11,,APS3532,Australia,Hong Kong,AC-DC,12.0,12.0,MEPS 2008 (Mark III),Approved,2021-01-11,,Class 2,Available,http://www.hopwoentltd.com.hk/,http://www.hopwoentltd.com.hk/,240.0,220.0,3.0
86360,Ningbo KAM HOI Electronic,KHG030015D-2,,2014-12-10,,ZPS0095,New Zealand,China,AC-DC,3.0,0.49,High Efficiency 2008 (Mark IV),Approved,2114-12-10,,Class 1,Unavailable,http://www.tonyelc.com/,,240.0,230.0,3.0
87781,Roland,PSB-13U,,2015-11-14,,APS3335,"Australia,Fiji,New Zealand",China,AC-DC,13.0,52.0,High Efficiency 2014 (Mark VI),Approved,2020-11-14,,Class 1,Available,,,240.0,100.0,13.0
87866,Aerpro,ADM70,,2016-01-15,,APS3572,Australia,China,AC-DC,5.0,12.0,High Efficiency 2008 (Mark V),Approved,2021-01-15,,Class 2,Unavailable,http://www.tdj.com.au/,http://www.Aerpro.com/,240.0,100.0,5.0
88341,NETGEAR,ADS-45FI-12 12042EPSA-1H,,2015-11-17,,APS3344,"Australia,New Zealand",China,AC-DC,12.0,42.0,High Efficiency 2014 (Mark VI),Approved,2020-11-17,,Class 1,Available,,,230.0,230.0,12.0
88560,"Changzhou Chuangli Electrical Equipment Co., Ltd.",CL-D120020S,,2015-03-23,,ZPS0098,New Zealand,China,AC-DC,12.0,0.2,High Efficiency 2008 (Mark IV),Approved,2115-03-23,,Class 1,Unavailable,,,240.0,230.0,12.0
88569,WHEE'SAVE,TXW643,,2015-03-23,,ZPS0096,New Zealand,China,AC-DC,5.0,2.7,High Efficiency 2008 (Mark V),Approved,2115-03-23,,Class 1,Available,,,240.0,110.0,5.0
88586,Jiedong Electron Factory,JDA0301202000SAA,,2015-03-23,,ZPS0097,"Australia,Fiji,New Zealand",China,AC-DC,12.0,6.47,High Efficiency 2008 (Mark V),Approved,2115-03-23,,Class 1,Available,,,240.0,100.0,12.0
89143,ALCATEL,Travel Charger,Travel Charger,2015-09-03,,APS3013,"Australia,Fiji,New Zealand",China,AC-DC,5.0,2.75,High Efficiency 2014 (Mark VI),Approved,2020-09-03,,Class 1,Available,http://www.byd.com/,,240.0,100.0,5.0
89143,ALCATEL,TUAU050055-A00,Travel Charger,2015-09-03,,APS3013,"Australia,Fiji,New Zealand",China,AC-DC,5.0,2.75,High Efficiency 2014 (Mark VI),Approved,2020-09-03,,Class 1,Available,http://www.byd.com/,,240.0,100.0,5.0
89143,ALCATEL,TUAU050055-B00,Travel Charger,2015-09-03,,APS3013,"Australia,Fiji,New Zealand",China,AC-DC,5.0,2.75,High Efficiency 2014 (Mark VI),Approved,2020-09-03,,Class 1,Available,http://www.byd.com/,,240.0,100.0,5.0
89143,ALCATEL,WAU550mA5V00-02,Travel Charger,2015-09-03,,APS3013,"Australia,Fiji,New Zealand",China,AC-DC,5.0,2.75,High Efficiency 2014 (Mark VI),Approved,2020-09-03,,Class 1,Available,http://www.byd.com/,,240.0,100.0,5.0
89708,CISCO,EADP-18FB B,,2015-08-17,,APS2944,"Australia,Fiji,New Zealand","Thailand,China",AC-DC,48.0,18.24,High Efficiency 2008 (Mark V),Approved,2020-09-26,,Class 1,Unavailable,,,240.0,100.0,48.0
89709,DELL,DA90PM111,,2015-09-22,,APS3112,"Australia,Fiji,New Zealand","Thailand,China",AC-DC,19.5,90.0,High Efficiency 2008 (Mark V),Approved,2020-09-26,,Class 1,Unavailable,,,240.0,100.0,19.5
89710,FUJITSU LIMITED,ADP-65JH AD,,2015-10-05,,APS3144,"Australia,Fiji,New Zealand","Thailand,China",AC-DC,20.0,65.0,High Efficiency 2008 (Mark V),Approved,2020-10-05,,Class 1,Unavailable,,http://www.fujitsu.com/global/news/pr/archives/month/2004/20040517-01.html,240.0,100.0,20.0
89711,YAMAHA,EADP-38EB A,,2015-10-21,,APS3196,"Australia,Fiji,New Zealand","Thailand,China",AC-DC,15.0,38.4,High Efficiency 2008 (Mark V),Approved,2020-10-27,,Class 1,Unavailable,,,240.0,100.0,15.0
89712,2WIRE,EADP-12LB A,,2015-10-21,,APS3197,"Australia,Fiji,New Zealand","Thailand,China",AC-DC,14.5,11.6,High Efficiency 2008 (Mark V),Approved,2020-10-27,,Class 1,Unavailable,,,240.0,100.0,14.5
90036,Globtek Inc.,GT-46180-1812,,2016-03-30,,APS3847,"Australia,Fiji,New Zealand",China,AC-DC,12.0,18.0,High Efficiency 2014 (Mark VI),Approved,2021-03-30,,Class 2,Available,,http://www.globtek.com,240.0,100.0,12.0
90408,BI,BI05A-050100-BDA,,2015-06-05,,ZPS0099,"Australia,Fiji,New Zealand",Hong Kong,AC-DC,5.0,5.0,High Efficiency 2008 (Mark V),Approved,2115-06-05,,Class 1,Unavailable,,http://www.blueiron.com.hk/index.html,240.0,100.0,5.0
90889,APD,DA-50F19,,2015-07-22,,APS2829,Australia,China,AC-DC,19.0,49.97,High Efficiency 2008 (Mark V),Approved,2020-11-03,,Class 1,Unavailable,,,240.0,100.0,19.0
90890,APD,DA-65A19,,2015-07-22,,APS2830,Australia,China,AC-DC,19.0,64.98,High Efficiency 2008 (Mark V),Approved,2020-11-03,,Class 1,Unavailable,,,240.0,100.0,19.0
90969,YEE FU,YSAA0450300A2,,2015-09-30,,APS3141,"Australia,New Zealand",China,AC-AC,4.5,1.35,High Efficiency 2008 (Mark IV),Approved,2020-09-30,,Class 3,Available,http://www.yeefuco.com/,,240.0,230.0,4.5
91266,TEN PAO,S004LS0480075,,2015-07-03,,APS2751,"Australia,Fiji,New Zealand",China,AC-DC,12.0,3.6,High Efficiency 2008 (Mark V),Approved,2020-11-03,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,4.8
91266,TEN PAO,S004LS0600060,,2015-07-03,,APS2751,"Australia,Fiji,New Zealand",China,AC-DC,12.0,3.6,High Efficiency 2008 (Mark V),Approved,2020-11-03,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,4.8
91266,TEN PAO,S004LS0720050,,2015-07-03,,APS2751,"Australia,Fiji,New Zealand",China,AC-DC,12.0,3.6,High Efficiency 2008 (Mark V),Approved,2020-11-03,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,4.8
91266,TEN PAO,S004LS0750048,,2015-07-03,,APS2751,"Australia,Fiji,New Zealand",China,AC-DC,12.0,3.6,High Efficiency 2008 (Mark V),Approved,2020-11-03,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,4.8
91266,TEN PAO,S004LS0900040,,2015-07-03,,APS2751,"Australia,Fiji,New Zealand",China,AC-DC,12.0,3.6,High Efficiency 2008 (Mark V),Approved,2020-11-03,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,4.8
91266,TEN PAO,S004LS1000036,,2015-07-03,,APS2751,"Australia,Fiji,New Zealand",China,AC-DC,12.0,3.6,High Efficiency 2008 (Mark V),Approved,2020-11-03,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,4.8
91266,TEN PAO,S004LS1200030,,2015-07-03,,APS2751,"Australia,Fiji,New Zealand",China,AC-DC,12.0,3.6,High Efficiency 2008 (Mark V),Approved,2020-11-03,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,4.8
91269,TEN PAO,S004AM0400090,,2015-07-03,,APS2750,"Australia,Fiji,New Zealand",China,AC-DC,18.0,3.6,High Efficiency 2008 (Mark V),Approved,2020-11-28,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,4.0
91269,TEN PAO,S004AM0600060,,2015-07-03,,APS2750,"Australia,Fiji,New Zealand",China,AC-DC,18.0,3.6,High Efficiency 2008 (Mark V),Approved,2020-11-28,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,4.0
91269,TEN PAO,S004AM0900040,,2015-07-03,,APS2750,"Australia,Fiji,New Zealand",China,AC-DC,18.0,3.6,High Efficiency 2008 (Mark V),Approved,2020-11-28,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,4.0
91269,TEN PAO,S004AM1200030,,2015-07-03,,APS2750,"Australia,Fiji,New Zealand",China,AC-DC,18.0,3.6,High Efficiency 2008 (Mark V),Approved,2020-11-28,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,4.0
91269,TEN PAO,S004AM1800020,,2015-07-03,,APS2750,"Australia,Fiji,New Zealand",China,AC-DC,18.0,3.6,High Efficiency 2008 (Mark V),Approved,2020-11-28,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,4.0
91579,Panasonic,CF-AA5803AJ1,,2015-09-29,,APS3127,"Australia,Fiji,New Zealand","China,Japan",AC-DC,15.6,120.0,High Efficiency 2008 (Mark V),Approved,2020-09-02,,Class 1,Unavailable,,http://N/A,240.0,100.0,15.6
91579,Panasonic,CF-AA5803AJ2,,2015-09-29,,APS3127,"Australia,Fiji,New Zealand","China,Japan",AC-DC,15.6,120.0,High Efficiency 2008 (Mark V),Approved,2020-09-02,,Class 1,Unavailable,,http://N/A,240.0,100.0,15.6
91579,Panasonic,CF-AA5803AM1,,2015-09-29,,APS3127,"Australia,Fiji,New Zealand","China,Japan",AC-DC,15.6,120.0,High Efficiency 2008 (Mark V),Approved,2020-09-02,,Class 1,Unavailable,,http://N/A,240.0,100.0,15.6
91579,Panasonic,CF-AA5803AM2,,2015-09-29,,APS3127,"Australia,Fiji,New Zealand","China,Japan",AC-DC,15.6,120.0,High Efficiency 2008 (Mark V),Approved,2020-09-02,,Class 1,Unavailable,,http://N/A,240.0,100.0,15.6
91581,Panasonic,CF-AA1683AJA,,2015-09-29,,APS3126,"Australia,Fiji,New Zealand","Japan,Indonesia",AC-DC,15.6,120.0,High Efficiency 2008 (Mark IV),Approved,2020-09-02,,Class 1,Unavailable,,http://N/A,240.0,100.0,15.6
91581,Panasonic,CF-AA1683AJB,,2015-09-29,,APS3126,"Australia,Fiji,New Zealand","Japan,Indonesia",AC-DC,15.6,120.0,High Efficiency 2008 (Mark IV),Approved,2020-09-02,,Class 1,Unavailable,,http://N/A,240.0,100.0,15.6
91583,Panasonic,PQLV206AL,,2015-09-29,,APS3125,"Australia,New Zealand",China,AC-DC,9.0,6.75,High Efficiency 2008 (Mark V),Approved,2020-09-30,,Class 1,Unavailable,,http://N/A,240.0,100.0,9.0
91585,Panasonic,VSK0733,,2015-09-29,,APS3124,"Australia,Fiji,New Zealand",Philippines,AC-DC,9.3,11.16,High Efficiency 2008 (Mark V),Approved,2020-12-22,,Class 1,Unavailable,,http://N/A,240.0,110.0,9.3
91586,Panasonic,PNLV6504,,2015-09-29,,APS3123,"Australia,New Zealand","Thailand,Malaysia",AC-DC,9.0,6.75,High Efficiency 2008 (Mark V),Approved,2020-09-30,,Class 1,Unavailable,,http://N/A,240.0,100.0,9.0
91890,COMING DATA,CP1220,,2015-08-24,,ZPS0103,New Zealand,Taiwan,AC-DC,12.0,5.46,High Efficiency 2008 (Mark IV),Approved,2115-08-24,,Class 1,Unavailable,,http://www.comingdata.com/,240.0,100.0,12.0
91926,TOMY,S024IS18001003,,2015-07-20,,APS2809,"Australia,Fiji,New Zealand",China,AC-DC,18.0,18.0,High Efficiency 2008 (Mark IV),Approved,2020-12-21,,Class 2,Unavailable,,,240.0,230.0,8.0
92036,Märklin,märklin 66203,,2015-09-03,,APS3036,Australia,China,AC-DC,18.0,18.0,High Efficiency 2008 (Mark V),Approved,2020-09-03,,Class 1,Available,,http://maerklin.de/,240.0,220.0,18.0
92226,PHIHONG,PSA12R-120L6,PSA12R-120L6,2015-09-03,,APS3035,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,12.0,High Efficiency 2014 (Mark VI),Approved,2020-09-03,,Class 1,Available,,,240.0,100.0,12.0
92226,SENNHEISER,PSA12R-120L6,PSA12R-120L6,2015-09-03,,APS3035,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,12.0,High Efficiency 2014 (Mark VI),Approved,2020-09-03,,Class 1,Available,,,240.0,100.0,12.0
92244,TEKA,TEKA012-0501500AU,,2015-08-17,,ZPS0100,New Zealand,China,AC-DC,5.0,7.5,MEPS 2008 (Mark III),Approved,2115-08-17,,Class 1,Unavailable,http://www.protempo.com/,,240.0,100.0,5.0
92276,Pioneer DJ,HK-AJ-050A300-CPS,,2015-10-07,,APS3159,"Australia,Fiji,New Zealand",China,AC-DC,5.0,15.0,High Efficiency 2014 (Mark VI),Approved,2020-10-07,,Class 1,Available,,,240.0,100.0,5.0
92316,HK,HK-UA-050A100-AU,,2015-10-20,,APS3187,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2008 (Mark V),Approved,2020-10-20,,Class 1,Available,,,240.0,100.0,5.0
92344,MEAN WELL,GST90A48,,2015-10-07,,APS3158,"Australia,Fiji,New Zealand","Taiwan,China",AC-DC,48.0,90.0,High Efficiency 2014 (Mark VI),Approved,2020-10-07,,Class 1,Available,,,240.0,100.0,48.0
92371,AWESOME TRADE LTD,-,-,2015-08-17,,ZPS0101,New Zealand,China,AC-DC,12.0,35.13,High Efficiency 2008 (Mark V),Approved,2115-08-17,,Class 1,Unavailable,,,240.0,100.0,12.0
92371,AWESOME TRADE LTD,AT1203000,-,2015-08-17,,ZPS0101,New Zealand,China,AC-DC,12.0,35.13,High Efficiency 2008 (Mark V),Approved,2115-08-17,,Class 1,Unavailable,,,240.0,100.0,12.0
92378,AWESOME TRADE LTD,AT1205000,,2015-08-17,,ZPS0102,New Zealand,China,AC-DC,12.0,59.45,High Efficiency 2008 (Mark V),Approved,2115-08-17,,Class 1,Unavailable,,,240.0,100.0,12.0
92396,Hoover,FD35SD-18-150,,2015-12-15,,APS3458,"Australia,New Zealand",China,AC-DC,18.0,2.085,High Efficiency 2008 (Mark IV),Approved,2020-10-18,,Class 1,Available,,http://www.hooverfloorcare.com.au,240.0,230.0,18.0
92397,Hoover,FD35SD-15-150,,2015-12-15,,APS3457,"Australia,New Zealand",China,AC-DC,15.0,2.495,High Efficiency 2008 (Mark IV),Approved,2020-10-18,,Class 1,Available,,http://www.hooverfloorcare.com.au,240.0,230.0,15.0
92416,lenovo,ADLX65SDC2A,,2015-09-07,,APS3044,"Australia,Fiji,New Zealand",Taiwan,AC-DC,20.0,65.0,High Efficiency 2014 (Mark VI),Approved,2020-09-07,,Class 1,Unavailable,,http://N/A,240.0,100.0,20.0
92417,lenovo,ADLX65NDC2A,ADP-65FD B,2015-09-08,,APS3051,"Australia,Fiji,New Zealand",Taiwan,AC-DC,20.0,65.0,High Efficiency 2014 (Mark VI),Approved,2020-09-08,,Class 1,Unavailable,,http://N/A,240.0,100.0,20.0
92417,lenovo,ADLX65NDC3A,ADP-65FD B,2015-09-08,,APS3051,"Australia,Fiji,New Zealand",Taiwan,AC-DC,20.0,65.0,High Efficiency 2014 (Mark VI),Approved,2020-09-08,,Class 1,Unavailable,,http://N/A,240.0,100.0,20.0
92417,lenovo,ADLX65NDT2A,ADP-65FD B,2015-09-08,,APS3051,"Australia,Fiji,New Zealand",Taiwan,AC-DC,20.0,65.0,High Efficiency 2014 (Mark VI),Approved,2020-09-08,,Class 1,Unavailable,,http://N/A,240.0,100.0,20.0
92417,lenovo,ADLX65NDT3A,ADP-65FD B,2015-09-08,,APS3051,"Australia,Fiji,New Zealand",Taiwan,AC-DC,20.0,65.0,High Efficiency 2014 (Mark VI),Approved,2020-09-08,,Class 1,Unavailable,,http://N/A,240.0,100.0,20.0
92417,lenovo,ADP-65FD B,ADP-65FD B,2015-09-08,,APS3051,"Australia,Fiji,New Zealand",Taiwan,AC-DC,20.0,65.0,High Efficiency 2014 (Mark VI),Approved,2020-09-08,,Class 1,Unavailable,,http://N/A,240.0,100.0,20.0
92419,lenovo,ADP-90XD B,,2015-09-08,,APS3050,"Australia,Fiji,New Zealand",Taiwan,AC-DC,20.0,90.0,High Efficiency 2014 (Mark VI),Approved,2020-09-08,,Class 1,Unavailable,,http://N/A,240.0,100.0,20.0
92428,FSP,FSP220-AAAN2,,2015-09-04,,APS3040,"Australia,Fiji,New Zealand",Taiwan,AC-DC,24.0,220.0,High Efficiency 2014 (Mark VI),Approved,2020-09-04,,Class 1,Available,http://www.fsp-group.com/,http://www.fsp-group.com/,240.0,100.0,24.0
92513,Globtek Inc.,GT-43007-3612,,2015-09-16,,APS3087,"Australia,Fiji,New Zealand","United States of America,China",AC-DC,12.0,36.0,High Efficiency 2008 (Mark V),Approved,2020-09-16,,Class 1,Available,,http://www.globtek.com,240.0,100.0,12.0
92521,FLYPOWER,PS36IBIAK2000A,,2015-09-03,,APS3034,"Australia,New Zealand",China,AC-DC,18.0,36.0,High Efficiency 2008 (Mark V),Approved,2020-09-03,,Class 1,Unavailable,,http://www.globalsources.com/flypower.co,230.0,230.0,18.0
92545,SAMSUNG,SHA10W05S-A5,SHA**W**S-**,2015-09-04,,APS3038,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2020-09-04,,Class 1,Available,http://www.sungho.net/,http://WWW.SAMSUNG.COM/,250.0,100.0,5.0
92545,SAMSUNG,SHA10W05S-S5,SHA**W**S-**,2015-09-04,,APS3038,"Australia,Fiji,New Zealand",China,AC-DC,12.0,24.0,High Efficiency 2014 (Mark VI),Approved,2020-09-04,,Class 1,Available,http://www.sungho.net/,http://WWW.SAMSUNG.COM/,250.0,100.0,5.0
