ApplStandard,Brand,climate_class,Country,high_efficiency,Model No,Family Name,N-Standard,Sold_in,Submit_ID,SubmitStatus,Temp_Class,total_dis_area,total_energy_cons,type,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Type,Efficiency (kWh/24h/m²),Length,Climate Class,Depth,Cabinet Description,Total Energy Consumption(kWh/24h),Cabinet Type,Star Rating,Energy Efficiency Index,Width,Net Volume,Height,Duty Type,Product Class Number
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 2153,EF* 2***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126093,Approved,L1,0.38,1.482,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.9,,,660.0,,,,,,835.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,Professional Undercounted Cabinet,Professional Undercounted Cabinet,EN 16825,"Australia,Fiji,New Zealand",126116,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,702.0,4,766.0,Storage Refrigerator Horizontal,1.236,Refrigerated Storage Cabinet (RSC),8.0,20.9988122633806,,143.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-27D-2-HC,Professional Undercounted Cabinet,EN 16825,"Australia,Fiji,New Zealand",126116,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,702.0,4,766.0,Storage Refrigerator Horizontal,1.236,Refrigerated Storage Cabinet (RSC),8.0,20.9988122633806,,143.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-27D-2-HC~SPEC1,Professional Undercounted Cabinet,EN 16825,"Australia,Fiji,New Zealand",126116,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,702.0,4,766.0,Storage Refrigerator Horizontal,1.236,Refrigerated Storage Cabinet (RSC),8.0,20.9988122633806,,143.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-27D-2-HC~SPEC3,Professional Undercounted Cabinet,EN 16825,"Australia,Fiji,New Zealand",126116,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,702.0,4,766.0,Storage Refrigerator Horizontal,1.236,Refrigerated Storage Cabinet (RSC),8.0,20.9988122633806,,143.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-27D-2-LP-HC,Professional Undercounted Cabinet,EN 16825,"Australia,Fiji,New Zealand",126116,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,702.0,4,766.0,Storage Refrigerator Horizontal,1.236,Refrigerated Storage Cabinet (RSC),8.0,20.9988122633806,,143.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-27D-2-LP-HC~SPEC3,Professional Undercounted Cabinet,EN 16825,"Australia,Fiji,New Zealand",126116,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,702.0,4,766.0,Storage Refrigerator Horizontal,1.236,Refrigerated Storage Cabinet (RSC),8.0,20.9988122633806,,143.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-27G-HC~FGD01,Professional Undercounted Cabinet,EN 16825,"Australia,Fiji,New Zealand",126116,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,702.0,4,766.0,Storage Refrigerator Horizontal,1.236,Refrigerated Storage Cabinet (RSC),8.0,20.9988122633806,,143.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-27-HC,Professional Undercounted Cabinet,EN 16825,"Australia,Fiji,New Zealand",126116,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,702.0,4,766.0,Storage Refrigerator Horizontal,1.236,Refrigerated Storage Cabinet (RSC),8.0,20.9988122633806,,143.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-27-HC~SPEC1,Professional Undercounted Cabinet,EN 16825,"Australia,Fiji,New Zealand",126116,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,702.0,4,766.0,Storage Refrigerator Horizontal,1.236,Refrigerated Storage Cabinet (RSC),8.0,20.9988122633806,,143.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-27-HC~SPEC3,Professional Undercounted Cabinet,EN 16825,"Australia,Fiji,New Zealand",126116,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,702.0,4,766.0,Storage Refrigerator Horizontal,1.236,Refrigerated Storage Cabinet (RSC),8.0,20.9988122633806,,143.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-27-HC~TRUAIR01,Professional Undercounted Cabinet,EN 16825,"Australia,Fiji,New Zealand",126116,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,702.0,4,766.0,Storage Refrigerator Horizontal,1.236,Refrigerated Storage Cabinet (RSC),8.0,20.9988122633806,,143.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-27-LP-HC,Professional Undercounted Cabinet,EN 16825,"Australia,Fiji,New Zealand",126116,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,702.0,4,766.0,Storage Refrigerator Horizontal,1.236,Refrigerated Storage Cabinet (RSC),8.0,20.9988122633806,,143.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-27-LP-HC~SPEC3,Professional Undercounted Cabinet,EN 16825,"Australia,Fiji,New Zealand",126116,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,702.0,4,766.0,Storage Refrigerator Horizontal,1.236,Refrigerated Storage Cabinet (RSC),8.0,20.9988122633806,,143.0,839.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-24G-HC~FGD01,TUC-24-HC Model Series,EN 16825,"Australia,Fiji,New Zealand",126146,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,610.0,4,629.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,18.0014006569278,,93.0,804.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-24-HC,TUC-24-HC Model Series,EN 16825,"Australia,Fiji,New Zealand",126146,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,610.0,4,629.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,18.0014006569278,,93.0,804.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-24-HC Model Series,TUC-24-HC Model Series,EN 16825,"Australia,Fiji,New Zealand",126146,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,610.0,4,629.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,18.0014006569278,,93.0,804.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-24-HC~SPEC1,TUC-24-HC Model Series,EN 16825,"Australia,Fiji,New Zealand",126146,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,610.0,4,629.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,18.0014006569278,,93.0,804.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TUC-24-HC~SPEC3,TUC-24-HC Model Series,EN 16825,"Australia,Fiji,New Zealand",126146,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,610.0,4,629.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,18.0014006569278,,93.0,804.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EF* 1****,EF* 1****,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126203,Approved,L1,0.27,1.242,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,4.6,,,660.0,,,,,,625.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFE 1502,EF* 1****,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126203,Approved,L1,0.27,1.242,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,4.6,,,660.0,,,,,,625.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFE 1552,EF* 1****,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126203,Approved,L1,0.27,1.242,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,4.6,,,660.0,,,,,,625.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 1403,EF* 1****,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126203,Approved,L1,0.27,1.242,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,4.6,,,660.0,,,,,,625.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 1453,EF* 1****,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126203,Approved,L1,0.27,1.242,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,4.6,,,660.0,,,,,,625.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EF* 28***,EF* 28***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126204,Approved,L1,0.49,1.679,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.4265306122449,,,660.0,,,,,,1045.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFE 3002,EF* 28***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126204,Approved,L1,0.49,1.679,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.4265306122449,,,660.0,,,,,,1045.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFE 3052,EF* 28***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126204,Approved,L1,0.49,1.679,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.4265306122449,,,660.0,,,,,,1045.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 2803,EF* 28***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126204,Approved,L1,0.49,1.679,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.4265306122449,,,660.0,,,,,,1045.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 2853,EF* 28***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126204,Approved,L1,0.49,1.679,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.4265306122449,,,660.0,,,,,,1045.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EF* 3***,EF* 3***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126206,Approved,L1,0.6,2.118,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.53,,,660.0,,,,,,1255.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFE 3802,EF* 3***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126206,Approved,L1,0.6,2.118,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.53,,,660.0,,,,,,1255.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFE 3852,EF* 3***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126206,Approved,L1,0.6,2.118,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.53,,,660.0,,,,,,1255.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 3503,EF* 3***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126206,Approved,L1,0.6,2.118,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.53,,,660.0,,,,,,1255.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 3553,EF* 3***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126206,Approved,L1,0.6,2.118,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.53,,,660.0,,,,,,1255.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EF* 4***,EF* 4***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126207,Approved,L1,0.71,2.327,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.27746478873239,,,660.0,,,,,,1465.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFE 4602,EF* 4***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126207,Approved,L1,0.71,2.327,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.27746478873239,,,660.0,,,,,,1465.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFE 4652,EF* 4***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126207,Approved,L1,0.71,2.327,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.27746478873239,,,660.0,,,,,,1465.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 4403,EF* 4***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126207,Approved,L1,0.71,2.327,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.27746478873239,,,660.0,,,,,,1465.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 4453,EF* 4***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126207,Approved,L1,0.71,2.327,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.27746478873239,,,660.0,,,,,,1465.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFE 5102,EFI 48**-42,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126210,Approved,L1,0.82,3.04,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.70731707317073,,,660.0,,,,,,1675.0,,875.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFE 5152,EFI 48**-42,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126210,Approved,L1,0.82,3.04,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.70731707317073,,,660.0,,,,,,1675.0,,875.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 4803-42,EFI 48**-42,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126210,Approved,L1,0.82,3.04,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.70731707317073,,,660.0,,,,,,1675.0,,875.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 48**-42,EFI 48**-42,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126210,Approved,L1,0.82,3.04,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.70731707317073,,,660.0,,,,,,1675.0,,875.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 4853-42,EFI 48**-42,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126210,Approved,L1,0.82,3.04,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.70731707317073,,,660.0,,,,,,1675.0,,875.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 5***,EFI 5***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126211,Approved,L1,0.98,3.639,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.71326530612245,,,660.0,,,,,,1885.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 5603,EFI 5***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126211,Approved,L1,0.98,3.639,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.71326530612245,,,660.0,,,,,,1885.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,EFI 5653,EFI 5***,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126211,Approved,L1,0.98,3.639,HF6 (MEPS),2025-01-16,,Class 32,Available,http://www.liebherr.com/,,Self-contained,3.71326530612245,,,660.0,,,,,,1885.0,,825.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7H1,Malaysia,True,BCDv 4113,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126217,Approved,M2,0.545,3.246,VC4 (b) - Glass Door (MEPS),2025-01-21,,Class 29,Available,http://www.liebherr.com/,,Self-contained,5.95596330275229,,,598.0,,,,,,600.0,,1960.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,FDv 46**,FDv 46**,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126218,Approved,L1,0.56,12.562,VF4 (b) - Glass Door (MEPS),2025-01-21,,Class 33,Available,http://www.liebherr.com/,,Self-contained,22.4321428571429,,,670.0,,,,,,730.0,,1990.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,FDv 4613,FDv 46**,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126218,Approved,L1,0.56,12.562,VF4 (b) - Glass Door (MEPS),2025-01-21,,Class 33,Available,http://www.liebherr.com/,,Self-contained,22.4321428571429,,,670.0,,,,,,730.0,,1990.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Liebherr,7L1,Malaysia,True,FDv 4643,FDv 46**,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126218,Approved,L1,0.56,12.562,VF4 (b) - Glass Door (MEPS),2025-01-21,,Class 33,Available,http://www.liebherr.com/,,Self-contained,22.4321428571429,,,670.0,,,,,,730.0,,1990.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Polar Refrigeration,"4M2,5M2",China,True,GL006-A,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126301,Approved,M2,0.61,4.655,VC4 (b) - Glass Door (MEPS),2025-02-14,,Class 29,Unavailable,http://www.nisbets.com.au/,http://www.nisbets.com.au/brand/Polar,Self-contained,7.63114754098361,,,540.0,,,,,,1350.0,,900.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Polar Refrigeration,5M2,China,False,DB109-A,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",126304,Approved,M2,0.058,0.775,VC4 (b) - Glass Door (MEPS),2025-02-07,,Class 29,Unavailable,http://www.nisbets.com.au/,http://www.nisbets.com.au/brand/Polar,Self-contained,13.3620689655172,,,378.0,,,,,,312.0,,452.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2-CL-BI-2D-2D,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2-CL-BI-3D-3D,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2-CL-BI-DL-2D,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2-CL-BI-DL-3D,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2-CL-BI-DL-DR,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2-CL-SS-2D-2D,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2-CL-SS-2D-3D,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2-CL-SS-3D-3D,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2-CL-SS-DL-DR,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,TRUE MANUFACTURING,,United States of America,,TCR1/2-CL-WT-2D-2D,TCR1/2 Model Refrigerators,EN 16825,"Australia,Fiji,New Zealand",126450,Approved,M1,0.0,,,2026-05-02,,,Available,,http://www.truemfg.com,,,1411.0,4,700.0,Storage Refrigerator Horizontal,1.0,Refrigerated Storage Cabinet (RSC),8.0,16.4850302376103,,166.0,900.0,HD,3
